degree,description,checkout_count,duration_min,content
doctoral degree,ป.เอกอักษรศาสตร์,99.0,20771.3731884058,Languages
doctoral degree,ป.เอกอักษรศาสตร์,15.0,24928.344444444443,Religion
doctoral degree,ป.เอกอักษรศาสตร์,7.0,28774.35833333333,Book
doctoral degree,ป.เอกอักษรศาสตร์,14.0,1529.9333333333334,History and Geography
doctoral degree,ป.เอกอักษรศาสตร์,7.0,40143.73333333333,Literatures
doctoral degree,ป.เอกอักษรศาสตร์,1.0,9956.3,Technologies
doctoral degree,ป.เอกอักษรศาสตร์,3263.0,22800.397659817332,Book
doctoral degree,ป.เอกอักษรศาสตร์,1735.0,25562.601834381552,E Book
doctoral degree,ป.เอกอักษรศาสตร์,3.0,22468.016666666666,E Book for Staff
doctoral degree,ป.เอกอักษรศาสตร์,18.0,70474.72499999999,E Reserve 7
doctoral degree,ป.เอกอักษรศาสตร์,28.0,20713.27083333333,E Special Collection
doctoral degree,ป.เอกอักษรศาสตร์,87.0,16418.883333333335,History and Geography
doctoral degree,ป.เอกอักษรศาสตร์,804.0,22096.379736211034,Languages
doctoral degree,ป.เอกอักษรศาสตร์,6.0,4396.933333333333,Literatures
doctoral degree,ป.เอกอักษรศาสตร์,33.0,14965.72,Philosophy
doctoral degree,ป.เอกอักษรศาสตร์,14.0,17257.816666666666,Rare Book
doctoral degree,ป.เอกอักษรศาสตร์,33.0,46885.41041666666,Religion
doctoral degree,ป.เอกอักษรศาสตร์,10.0,21594.0,Reserve 3
doctoral degree,ป.เอกอักษรศาสตร์,41.0,19319.4,Reserve 7
doctoral degree,ป.เอกอักษรศาสตร์,211.0,24541.254761904765,Social sciences
doctoral degree,ป.เอกอักษรศาสตร์,1.0,8819.066666666668,Special Collection
doctoral degree,ป.เอกอักษรศาสตร์,242.0,35750.309444444436,Technologies
doctoral degree,ป.เอกอักษรศาสตร์,136.0,22488.506410256407,Book
doctoral degree,ป.เอกอักษรศาสตร์,173.0,11723.904761904763,E Book
doctoral degree,ป.เอกอักษรศาสตร์,24.0,2432.0055555555555,E Reserve 7
doctoral degree,ป.เอกอักษรศาสตร์,24.0,2432.0055555555555,Fulltext CD-ROM
doctoral degree,ป.เอกอักษรศาสตร์,130.0,26080.05486111112,E Book
doctoral degree,ป.เอกอักษรศาสตร์,1.0,5799.6833333333325,Book
doctoral degree,ป.เอกอักษรศาสตร์,1.0,5799.6833333333325,Reserve 7
doctoral degree,ป.เอกอักษรศาสตร์,1.0,15.6,Social sciences
doctoral degree,ป.เอกอักษรศาสตร์,1.0,8129.850000000001,Technologies
doctoral degree,ป.เอกอักษรศาสตร์,23.0,8927.104166666666,Book
doctoral degree,ป.เอกอักษรศาสตร์,36.0,12455.795833333335,E Book
doctoral degree,ป.เอกอักษรศาสตร์,16.0,15663.966666666667,E Reserve 3
doctoral degree,ป.เอกอักษรศาสตร์,212.0,7963.230128205129,E Reserve 7
doctoral degree,ป.เอกอักษรศาสตร์,40.0,3483.3,Fulltext CD-ROM
doctoral degree,ป.เอกอักษรศาสตร์,46.0,1801.5366666666666,History and Geography
doctoral degree,ป.เอกอักษรศาสตร์,6.0,5783.733333333334,Languages
doctoral degree,ป.เอกอักษรศาสตร์,6.0,5783.366666666668,Philosophy
doctoral degree,ป.เอกอักษรศาสตร์,135.0,9254.899166666666,Reserve 7
doctoral degree,ป.เอกอักษรศาสตร์,15.0,8384.566666666668,Social sciences
doctoral degree,ป.เอกอักษรศาสตร์,12.0,15477.700000000004,Book
doctoral degree,ป.เอกอักษรศาสตร์,8.0,3877.916666666666,E Reserve 3
doctoral degree,ป.เอกอักษรศาสตร์,10.0,5840.9333333333325,E Reserve 7
doctoral degree,ป.เอกอักษรศาสตร์,20.0,5664.958333333334,History and Geography
doctoral degree,ป.เอกอักษรศาสตร์,20.0,11271.3,Languages
doctoral degree,ป.เอกอักษรศาสตร์,29.0,3968.14,Reserve 7
doctoral degree,ป.เอกอักษรศาสตร์,133.0,20037.814166666663,Book
doctoral degree,ป.เอกอักษรศาสตร์,64.0,25943.750000000004,E Book
doctoral degree,ป.เอกอักษรศาสตร์,16.0,26736.71666666667,Languages
doctoral degree,ป.เอกอักษรศาสตร์,10.0,12918.1,Religion
doctoral degree,ป.เอกอักษรศาสตร์,6.0,32113.088888888888,Technologies
doctoral degree,ป.เอกอักษรศาสตร์,55.0,5662.579166666667,Thesis
doctoral degree,ป.เอกอักษรศาสตร์,69.0,24095.643939393936,Arts and recration
doctoral degree,ป.เอกอักษรศาสตร์,718.0,19597.991950113388,Book
doctoral degree,ป.เอกอักษรศาสตร์,175.0,16197.008571428572,E Book
doctoral degree,ป.เอกอักษรศาสตร์,131.0,27891.254320987657,Literatures
doctoral degree,ป.เอกอักษรศาสตร์,94.0,20631.51944444445,Philosophy
doctoral degree,ป.เอกอักษรศาสตร์,3.0,19852.566666666666,Special Collection
doctoral degree,ป.เอกอักษรศาสตร์,242.0,22381.615296803644,Technologies
doctoral degree,ป.เอกอักษรศาสตร์,7.0,24172.23333333333,Arts and recration
doctoral degree,ป.เอกอักษรศาสตร์,2937.0,24510.960471204184,Book
doctoral degree,ป.เอกอักษรศาสตร์,612.0,19085.934810126586,E Book
doctoral degree,ป.เอกอักษรศาสตร์,136.0,36506.14166666667,History and Geography
doctoral degree,ป.เอกอักษรศาสตร์,2398.0,29573.3301857585,Languages
doctoral degree,ป.เอกอักษรศาสตร์,10.0,18985.63333333333,Philosophy
doctoral degree,ป.เอกอักษรศาสตร์,122.0,20977.56956521739,Religion
doctoral degree,ป.เอกอักษรศาสตร์,52.0,22660.766666666666,Reserve 7
doctoral degree,ป.เอกอักษรศาสตร์,441.0,16701.092401960785,Social sciences
doctoral degree,ป.เอกอักษรศาสตร์,8.0,25911.88333333333,Technologies
doctoral degree,ป.เอกอักษรศาสตร์,11.0,27826.03888888888,Book
doctoral degree,ป.เอกอักษรศาสตร์,20.0,25986.61666666667,Languages
doctoral degree,ป.เอกอักษรศาสตร์,0.0,4.016666666666668,Social sciences
doctoral degree,ป.เอกอักษรศาสตร์,7.0,16539.975,Book
doctoral degree,ป.เอกอักษรศาสตร์,7.0,10062.266666666666,Arts and recration
doctoral degree,ป.เอกอักษรศาสตร์,7.0,11615.216666666667,Languages
doctoral degree,ป.เอกอักษรศาสตร์,0.0,10370.783333333333,Social sciences
doctoral degree,ป.เอกอักษรศาสตร์,14.0,128508.33333333336,History and Geography
doctoral degree,ป.เอกอักษรศาสตร์,48.0,26119.645833333336,Arts and recration
doctoral degree,ป.เอกอักษรศาสตร์,1626.0,17950.13926342074,Book
doctoral degree,ป.เอกอักษรศาสตร์,17.0,18590.005555555555,E Book
doctoral degree,ป.เอกอักษรศาสตร์,78.0,12405.605952380953,History and Geography
doctoral degree,ป.เอกอักษรศาสตร์,545.0,24971.599367088616,Languages
doctoral degree,ป.เอกอักษรศาสตร์,64.0,47122.66666666666,Literatures
doctoral degree,ป.เอกอักษรศาสตร์,142.0,16200.91597222222,Philosophy
doctoral degree,ป.เอกอักษรศาสตร์,5.0,23040.25,Rare Book
doctoral degree,ป.เอกอักษรศาสตร์,14.0,17182.972222222223,Religion
doctoral degree,ป.เอกอักษรศาสตร์,14.0,4587.116666666667,Reserve 7
doctoral degree,ป.เอกอักษรศาสตร์,84.0,20768.78492063492,Social sciences
doctoral degree,ป.เอกอักษรศาสตร์,39.0,18666.746153846154,Technologies
doctoral degree,ป.เอกอักษรศาสตร์,9.0,25229.675000000007,E Book
doctoral degree,ป.เอกอักษรศาสตร์,14.0,25967.18333333333,Book
doctoral degree,ป.เอกอักษรศาสตร์,8.0,1755.15,E Book
doctoral degree,ป.เอกอักษรศาสตร์,38.0,23743.05833333333,Languages
doctoral degree,ป.เอกอักษรศาสตร์,12.0,10726.894444444444,Literatures
doctoral degree,ป.เอกอักษรศาสตร์,3.0,18999.844444444443,Philosophy
doctoral degree,ป.เอกอักษรศาสตร์,4.0,16681.537500000002,Technologies
doctoral degree,ป.เอกอักษรศาสตร์,8.0,20215.38333333333,Book
doctoral degree,ป.เอกอักษรศาสตร์,10.0,9009.858333333334,E Book
doctoral degree,ป.เอกอักษรศาสตร์,7.0,37710.91666666666,Arts and recration
doctoral degree,ป.เอกอักษรศาสตร์,31.0,37094.49333333333,Book
doctoral degree,ป.เอกอักษรศาสตร์,53.0,31769.016666666666,Languages
doctoral degree,ป.เอกอักษรศาสตร์,7.0,19660.780952380952,Technologies
doctoral degree,ป.เอกอักษรศาสตร์,7.0,30470.91666666667,Book
doctoral degree,ป.เอกอักษรศาสตร์,119.0,25189.356862745102,Languages
doctoral degree,ป.เอกอักษรศาสตร์,7.0,67937.48333333334,Literatures
doctoral degree,ป.เอกอักษรศาสตร์,221.0,25374.693678160907,Special Collection
doctoral degree,ป.เอกอักษรศาสตร์,1.0,31856.300000000014,Technologies
doctoral degree,ป.เอกอักษรศาสตร์,14.0,30251.775,Arts and recration
doctoral degree,ป.เอกอักษรศาสตร์,98.0,18868.466666666667,Book
doctoral degree,ป.เอกอักษรศาสตร์,203.0,21831.83563218391,Languages
doctoral degree,ป.เอกอักษรศาสตร์,21.0,8697.555555555557,Literatures
doctoral degree,ป.เอกอักษรศาสตร์,28.0,19200.64583333333,Languages
doctoral degree,ป.เอกอักษรศาสตร์,13.0,9151.994444444445,Book
doctoral degree,ป.เอกอักษรศาสตร์,0.0,2855.9,Reserve 7
doctoral degree,ป.เอกอักษรศาสตร์,18.0,26148.21666666667,E Book for Staff
doctoral degree,ป.เอกอักษรศาสตร์,8.0,40335.85,Languages
doctoral degree,ป.เอกอักษรศาสตร์,11.0,26015.96666666667,Technologies
doctoral degree,ป.เอกอักษรศาสตร์,1.0,6038.733333333334,Book
doctoral degree,ป.เอกอักษรศาสตร์,8.0,49026.06666666666,Book
doctoral degree,ป.เอกอักษรศาสตร์,8.0,37045.583333333336,Languages
doctoral degree,ป.เอกอักษรศาสตร์,1034.0,32786.28994490357,Book
doctoral degree,ป.เอกอักษรศาสตร์,269.0,35552.471296296295,E Book
doctoral degree,ป.เอกอักษรศาสตร์,965.0,38269.83763020833,Languages
doctoral degree,ป.เอกอักษรศาสตร์,97.0,20795.665384615382,Philosophy
doctoral degree,ป.เอกอักษรศาสตร์,48.0,27886.36111111111,Religion
doctoral degree,ป.เอกอักษรศาสตร์,10.0,13880.933333333332,Social sciences
doctoral degree,ป.เอกอักษรศาสตร์,8.0,24661.95,Technologies
doctoral degree,ป.เอกอักษรศาสตร์,16.0,7210.658333333333,E Book
doctoral degree,ป.เอกอักษรศาสตร์,47.0,66954.31666666668,Languages
doctoral degree,ป.เอกอักษรศาสตร์,8.0,8771.216666666667,Languages
doctoral degree,ป.เอกอักษรศาสตร์,2025.0,14132.02911646586,Book
doctoral degree,ป.เอกอักษรศาสตร์,1451.0,16166.547453703706,E Book
doctoral degree,ป.เอกอักษรศาสตร์,10.0,17052.466666666667,E Reserve 3
doctoral degree,ป.เอกอักษรศาสตร์,23.0,25376.149999999994,E Special Collection
doctoral degree,ป.เอกอักษรศาสตร์,58.0,10572.451515151517,History and Geography
doctoral degree,ป.เอกอักษรศาสตร์,769.0,14900.573278236916,Languages
doctoral degree,ป.เอกอักษรศาสตร์,22.0,11199.0125,Literatures
doctoral degree,ป.เอกอักษรศาสตร์,62.0,31932.95416666667,Philosophy
doctoral degree,ป.เอกอักษรศาสตร์,20.0,225.35,Religion
doctoral degree,ป.เอกอักษรศาสตร์,10.0,7042.8083333333325,Reserve 3
doctoral degree,ป.เอกอักษรศาสตร์,68.0,28659.0425925926,Social sciences
doctoral degree,ป.เอกอักษรศาสตร์,13.0,16186.166666666668,Special Collection
doctoral degree,ป.เอกอักษรศาสตร์,6.0,15517.3,Special Collection
doctoral degree,ป.เอกอักษรศาสตร์,7.0,2789.5333333333333,Special Collection
doctoral degree,ป.เอกอักษรศาสตร์,16.0,108730.475,Book
doctoral degree,ป.เอกอักษรศาสตร์,27.0,60180.71666666668,E Book
doctoral degree,ป.เอกอักษรศาสตร์,6.0,29979.34166666667,Languages
doctoral degree,ป.เอกอักษรศาสตร์,6.0,17323.033333333336,Social sciences
doctoral degree,ป.เอกอักษรศาสตร์,5.0,13162.216666666667,Book
doctoral degree,ป.เอกอักษรศาสตร์,5.0,4371.633333333333,History and Geography
doctoral degree,ป.เอกอักษรศาสตร์,30.0,15333.422222222223,Rare Book
doctoral degree,ป.เอกอักษรศาสตร์,16.0,39409.55,E Book
doctoral degree,ป.เอกอักษรศาสตร์,49.0,34485.49523809524,E Special Collection
doctoral degree,ป.เอกอักษรศาสตร์,23.0,27335.849999999995,Languages
doctoral degree,ป.เอกอักษรศาสตร์,116.0,10762.158333333333,E Thesis
doctoral degree,ป.เอกอักษรศาสตร์,87.0,5356.292307692307,Thesis
doctoral degree,ป.เอกอักษรศาสตร์,36.0,12022.43611111111,Book
doctoral degree,ป.เอกอักษรศาสตร์,6.0,14314.583333333336,Literatures
doctoral degree,ป.เอกเภสัชศาสตร์,21.0,24888.875,Book
doctoral degree,ป.เอกเภสัชศาสตร์,4.0,98160.85925925923,E Book
doctoral degree,ป.เอกเภสัชศาสตร์,8.0,39915.516666666656,Literatures
master degree,น.บัณฑิตจิตวิทยา,6.0,19596.825,E Book
master degree,น.บัณฑิตจิตวิทยา,30.0,18392.993333333336,Arts and recration
master degree,น.บัณฑิตจิตวิทยา,101.0,38293.93382352941,Book
master degree,น.บัณฑิตจิตวิทยา,28.0,73379.58750000001,E Book
master degree,น.บัณฑิตจิตวิทยา,7.0,222872.15,E Book for Staff
master degree,น.บัณฑิตจิตวิทยา,140.0,30393.21461988304,Literatures
master degree,น.บัณฑิตจิตวิทยา,35.0,23592.210119047617,Philosophy
master degree,น.บัณฑิตจิตวิทยา,11.0,13387.479166666664,Religion
master degree,น.บัณฑิตจิตวิทยา,33.0,37306.605555555565,Technologies
master degree,น.บัณฑิตจิตวิทยา,28.0,18455.779166666667,Book
master degree,น.บัณฑิตจิตวิทยา,0.0,4254.083333333334,E Book
master degree,น.บัณฑิตจิตวิทยา,12.0,46381.555555555555,History and Geography
master degree,น.บัณฑิตจิตวิทยา,75.0,28089.849122807016,Languages
master degree,น.บัณฑิตจิตวิทยา,203.0,29548.584773662562,Religion
master degree,น.บัณฑิตจิตวิทยา,67.0,13883.338194444446,Social sciences
master degree,น.บัณฑิตจิตวิทยา,0.0,54.91666666666666,Video Disc
master degree,น.บัณฑิตจิตวิทยา,2.0,4145.8,Book
master degree,น.บัณฑิตจิตวิทยา,4.0,4145.766666666666,Languages
master degree,น.บัณฑิตจิตวิทยา,2.0,16040.416666666664,Book
master degree,น.บัณฑิตจิตวิทยา,5.0,9029.766666666666,Languages
master degree,น.บัณฑิตจิตวิทยา,2.0,23974.43333333333,Literatures
master degree,น.บัณฑิตจิตวิทยา,14.0,24773.11904761905,Philosophy
master degree,น.บัณฑิตจิตวิทยา,11.0,20510.954761904763,Religion
master degree,น.บัณฑิตจิตวิทยา,5.0,20384.266666666666,Arts and recration
master degree,น.บัณฑิตจิตวิทยา,35.0,20808.64027777778,Book
master degree,น.บัณฑิตจิตวิทยา,142.0,17220.023232323234,E Book
master degree,น.บัณฑิตจิตวิทยา,14.0,16504.926666666666,Languages
master degree,น.บัณฑิตจิตวิทยา,45.0,30249.06944444444,Literatures
master degree,น.บัณฑิตจิตวิทยา,116.0,18199.25104166667,Religion
master degree,น.บัณฑิตจิตวิทยา,10.0,11.775000000000002,Social sciences
master degree,น.บัณฑิตจิตวิทยา,0.0,97903.71666666666,Literatures
master degree,น.บัณฑิตจิตวิทยา,5.0,27125.766666666666,History and Geography
master degree,น.บัณฑิตจิตวิทยา,5.0,11977.8,Book
master degree,น.บัณฑิตจิตวิทยา,1.0,10322.416666666666,E Book
master degree,น.บัณฑิตจิตวิทยา,3.0,191559.58333333328,Languages
master degree,น.บัณฑิตจิตวิทยา,7.0,43041.3,Philosophy
master degree,น.บัณฑิตจิตวิทยา,0.0,20064.6,Religion
master degree,น.บัณฑิตจิตวิทยา,0.0,20062.05,Languages
master degree,น.บัณฑิตจิตวิทยา,7.0,4148.183333333333,E Book
master degree,น.บัณฑิตจิตวิทยา,1.0,20449.8,Religion
master degree,น.บัณฑิตจิตวิทยา,8.0,11534.116666666667,Languages
master degree,น.บัณฑิตจิตวิทยา,9.0,20066.844444444447,Thesis
master degree,น.บัณฑิตพยาบาล,6.0,47416.43333333333,Arts and recration
master degree,น.บัณฑิตพยาบาล,6.0,1628.4333333333334,Book
master degree,น.บัณฑิตพยาบาล,26.0,13945.49,Literatures
master degree,น.บัณฑิตพยาบาล,36.0,23559.904761904767,Philosophy
master degree,น.บัณฑิตพยาบาล,12.0,11258.033333333333,Technologies
master degree,น.บัณฑิตพยาบาล,6.0,3902.800000000001,Book
master degree,น.บัณฑิตพยาบาล,6.0,16092.200000000004,E Book
master degree,น.บัณฑิตพยาบาล,12.0,21249.25,Languages
master degree,น.บัณฑิตพยาบาล,18.0,15965.344444444441,Religion
master degree,น.บัณฑิตพยาบาล,6.0,5514.883333333332,Reserve 7
master degree,น.บัณฑิตพยาบาล,6.0,12594.016666666665,Philosophy
master degree,น.บัณฑิตพยาบาล,12.0,3631.025,Technologies
master degree,น.บัณฑิตพยาบาล,26.0,20402.59747474748,Book
master degree,น.บัณฑิตพยาบาล,294.0,23320.295197740103,E Book
master degree,น.บัณฑิตพยาบาล,0.0,37584.35,Languages
master degree,น.บัณฑิตพยาบาล,34.0,16809.028787878793,Literatures
master degree,น.บัณฑิตพยาบาล,0.0,18872.783333333333,Philosophy
master degree,น.บัณฑิตพยาบาล,12.0,16613.55,Religion
master degree,น.บัณฑิตพยาบาล,2.0,15335.444623655912,Book
master degree,น.บัณฑิตพยาบาล,54.0,19067.45882352941,E Book
master degree,น.บัณฑิตพยาบาล,0.0,22476.488888888893,Literatures
master degree,น.บัณฑิตพยาบาล,6.0,14134.683333333332,Book
master degree,น.บัณฑิตพยาบาล,0.0,95.01666666666668,Book
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,28932.43333333333,E Book
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,23317.283333333336,Book
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,30192.15,E Book
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,27315.088888888888,E Book
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,18166.253333333334,Book
master degree,น.บัณฑิตพาณิชย์บัญชี,34.0,44196.43115942028,Arts and recration
master degree,น.บัณฑิตพาณิชย์บัญชี,6.0,21306.560256410256,Book
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,25878.327777777784,E Book
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,25908.4825,Literatures
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,31448.7,Philosophy
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,27571.65,Religion
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,31131.102777777778,Book
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,5074.616666666667,E Book
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,15987.673809523809,History and Geography
master degree,น.บัณฑิตพาณิชย์บัญชี,4.0,23254.386666666665,Languages
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,61.10000000000001,Video Disc
master degree,น.บัณฑิตพาณิชย์บัญชี,8.0,23110.227777777774,Arts and recration
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,20117.966666666667,Book
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,11427.091666666667,History and Geography
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,15972.98888888889,Languages
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,28801.541666666664,Philosophy
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,20170.466666666667,Religion
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,415.4333333333333,Social sciences
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,12812.2,Technologies
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,7834.866666666668,Arts and recration
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,23369.56013071895,Book
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,22761.74015151515,E Book
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,15515.533333333333,Languages
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,13876.96166666667,Literatures
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,14154.033333333333,Philosophy
master degree,น.บัณฑิตพาณิชย์บัญชี,22.0,30977.73055555555,Arts and recration
master degree,น.บัณฑิตพาณิชย์บัญชี,19.0,42796.8126984127,Book
master degree,น.บัณฑิตพาณิชย์บัญชี,7.0,69202.75416666668,E Book
master degree,น.บัณฑิตพาณิชย์บัญชี,1.0,29870.3,E Reserve 7
master degree,น.บัณฑิตพาณิชย์บัญชี,14.0,32528.225,Languages
master degree,น.บัณฑิตพาณิชย์บัญชี,53.0,53900.457046979864,Literatures
master degree,น.บัณฑิตพาณิชย์บัญชี,2.0,20381.90555555556,Philosophy
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,18680.33333333333,Religion
master degree,น.บัณฑิตพาณิชย์บัญชี,2.0,35090.341666666674,Software CD-ROM
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,4017.133333333333,Technologies
master degree,น.บัณฑิตพาณิชย์บัญชี,1.0,9992.033333333333,E Book
master degree,น.บัณฑิตพาณิชย์บัญชี,1.0,9992.033333333333,E Reserve 7
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,2948.991666666667,Literatures
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,8717.916666666668,Thesis
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,25914.875,Languages
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,25915.027777777777,Literatures
master degree,น.บัณฑิตพาณิชย์บัญชี,1.0,19686.25,Book
master degree,น.บัณฑิตพาณิชย์บัญชี,1.0,13160.827777777778,E Book
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,26329.472222222215,Languages
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,18870.5,Literatures
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,8357.833333333334,Philosophy
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,27000.616666666665,Technologies
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,11516.883333333333,Arts and recration
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,11771.220833333333,Book
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,22246.125000000004,E Book
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,5546.266666666666,Literatures
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,34305.43333333333,Book
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,33795.66111111111,Literatures
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,22913.561111111107,E Book
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,8746.733333333334,E Book
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,44765.03333333333,Book
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,9885.838888888891,Languages
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,8728.733333333334,Book
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,29791.86666666666,Languages
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,175703.98333333337,Literatures
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,17743.355555555554,Arts and recration
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,9107.39375,E Book
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,32584.783333333336,E Book
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,3013.866666666667,Book
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,5252.091666666666,Thesis
master degree,น.บัณฑิตพาณิชย์บัญชี,0.0,18638.425,Book
master degree,น.บัณฑิตรัฐศาสตร,5.0,40608.25,History and Geography
master degree,น.บัณฑิตรัฐศาสตร,0.0,20036.816666666666,E Book
master degree,น.บัณฑิตรัฐศาสตร,10.0,1738.9,Languages
master degree,น.บัณฑิตรัฐศาสตร,0.0,20036.83333333333,Religion
master degree,น.บัณฑิตรัฐศาสตร,5.0,38074.25,History and Geography
master degree,น.บัณฑิตรัฐศาสตร,0.0,5206.194444444444,Languages
master degree,น.บัณฑิตรัฐศาสตร,85.0,52858.97954545455,Book
master degree,น.บัณฑิตรัฐศาสตร,191.0,34845.45751633987,E Book
master degree,น.บัณฑิตรัฐศาสตร,28.0,33700.62708333333,Languages
master degree,น.บัณฑิตรัฐศาสตร,0.0,21561.0,Reserve 3
master degree,น.บัณฑิตรัฐศาสตร,11.0,31645.105555555558,Book
master degree,น.บัณฑิตรัฐศาสตร,13.0,16619.65,E Book
master degree,น.บัณฑิตรัฐศาสตร,4.0,45967.15,Languages
master degree,น.บัณฑิตรัฐศาสตร,0.0,8348.583333333334,E Reserve 7
master degree,น.บัณฑิตรัฐศาสตร,7.0,27874.20333333333,E Book
master degree,น.บัณฑิตรัฐศาสตร,112.0,31249.997619047623,Arts and recration
master degree,น.บัณฑิตรัฐศาสตร,202.0,17333.022149122815,Book
master degree,น.บัณฑิตรัฐศาสตร,35.0,13418.310784313726,E Book
master degree,น.บัณฑิตรัฐศาสตร,0.0,20097.266666666666,E Reserve 3
master degree,น.บัณฑิตรัฐศาสตร,0.0,20097.266666666666,Fulltext CD-ROM
master degree,น.บัณฑิตรัฐศาสตร,0.0,75588.30833333332,Laser Disc
master degree,น.บัณฑิตรัฐศาสตร,84.0,31250.55991452992,Literatures
master degree,น.บัณฑิตรัฐศาสตร,116.0,37567.12209302326,Philosophy
master degree,น.บัณฑิตรัฐศาสตร,0.0,0.04166666666666667,Reserve 3
master degree,น.บัณฑิตรัฐศาสตร,34.0,23150.29407407408,Technologies
master degree,น.บัณฑิตรัฐศาสตร,623.0,26780.36771269177,Book
master degree,น.บัณฑิตรัฐศาสตร,57.0,26860.91860465116,E Book
master degree,น.บัณฑิตรัฐศาสตร,100.0,21021.926190476188,History and Geography
master degree,น.บัณฑิตรัฐศาสตร,1526.0,30612.955152859922,Languages
master degree,น.บัณฑิตรัฐศาสตร,0.0,28496.7,Literatures
master degree,น.บัณฑิตรัฐศาสตร,0.0,65999.11666666668,Philosophy
master degree,น.บัณฑิตรัฐศาสตร,31.0,27715.49142857144,Religion
master degree,น.บัณฑิตรัฐศาสตร,6.0,50911.49166666667,Reserve 3
master degree,น.บัณฑิตรัฐศาสตร,27.0,18829.895,Social sciences
master degree,น.บัณฑิตรัฐศาสตร,0.0,110.08333333333331,Video Disc
master degree,น.บัณฑิตรัฐศาสตร,0.0,1860.8124999999993,Arts and recration
master degree,น.บัณฑิตรัฐศาสตร,11.0,20664.50833333333,Book
master degree,น.บัณฑิตรัฐศาสตร,0.0,24457.95,Languages
master degree,น.บัณฑิตรัฐศาสตร,0.0,18570.6,E Book
master degree,น.บัณฑิตรัฐศาสตร,10.0,2646.535714285714,History and Geography
master degree,น.บัณฑิตรัฐศาสตร,5.0,39521.03333333333,Reserve 7
master degree,น.บัณฑิตรัฐศาสตร,0.0,0.5833333333333334,Philosophy
master degree,น.บัณฑิตรัฐศาสตร,0.0,0.21666666666666667,Reserve 7
master degree,น.บัณฑิตรัฐศาสตร,0.0,41202.88333333333,Arts and recration
master degree,น.บัณฑิตรัฐศาสตร,120.0,26601.062380952382,Book
master degree,น.บัณฑิตรัฐศาสตร,0.0,29670.880555555555,E Book
master degree,น.บัณฑิตรัฐศาสตร,15.0,36316.62222222221,History and Geography
master degree,น.บัณฑิตรัฐศาสตร,134.0,24497.572,Languages
master degree,น.บัณฑิตรัฐศาสตร,0.0,2606.6439393939395,Literatures
