degree,description,location_name,content,duration_min,checkout_count
Teacher,อ.คณะนิเทศศาสตร์,Central Library : Juvenile Collection (4th Floor),Arts and recration,47466.45,0.0
Teacher,อ.คณะนิเทศศาสตร์,Central Library : Juvenile Collection (4th Floor),Book,28201.455263157895,48.0
Teacher,อ.คณะนิเทศศาสตร์,Central Library : Juvenile Collection (4th Floor),E Book,48881.21666666667,8.0
Teacher,อ.คณะนิเทศศาสตร์,Central Library : Juvenile Collection (4th Floor),Languages,35236.1625,64.0
Teacher,อ.คณะนิเทศศาสตร์,Central Library : Reserve Collection (1st Floor),History and Geography,8077.916666666667,61.0
Teacher,อ.คณะนิเทศศาสตร์,Central Library : Reserve Collection (1st Floor),Reserve 3,11071.8875,8.0
Teacher,อ.คณะนิเทศศาสตร์,Central Library : Reserve Collection (1st Floor),Reserve 7,10587.725925925926,18.0
Teacher,อ.คณะนิเทศศาสตร์,Central Library : Stack (Contact Staff),Arts and recration,18634.816666666666,0.0
Teacher,อ.คณะนิเทศศาสตร์,Central Library : Stack (Contact Staff),Book,30038.091228070174,275.0
Teacher,อ.คณะนิเทศศาสตร์,Central Library : Stack (Contact Staff),E Book,42306.808333333334,12.0
Teacher,อ.คณะนิเทศศาสตร์,Central Library : Stack (Contact Staff),Languages,43784.61555555556,101.0
Teacher,อ.คณะนิเทศศาสตร์,Central Library : Stack (Contact Staff),Literatures,41910.68333333333,0.0
Teacher,อ.คณะนิเทศศาสตร์,Central Library : Stack (Contact Staff),Philosophy,62732.41296296296,68.0
Teacher,อ.คณะนิเทศศาสตร์,Central Library : Stack (Contact Staff),Rare Book,11412.466666666667,8.0
Teacher,อ.คณะนิเทศศาสตร์,Central Library : Stack (Contact Staff),Religion,31738.98461538462,67.0
Teacher,อ.คณะนิเทศศาสตร์,Central Library : Stack (Contact Staff),Reserve 7,30944.61666666667,16.0
Teacher,อ.คณะนิเทศศาสตร์,Central Library : Stack (Contact Staff),Social sciences,24614.5875,13.0
Teacher,อ.คณะนิเทศศาสตร์,Central Library @ Chamchuri 10,Book,29673.124999999993,1.0
Teacher,อ.คณะนิเทศศาสตร์,Central Library @ Chamchuri 10,E Book,38718.07666666667,4.0
Teacher,อ.คณะนิเทศศาสตร์,Chula Business School Library,E Book,43887.88333333333,2.0
Teacher,อ.คณะนิเทศศาสตร์,Chula Business School Library,Languages,20450.966666666667,0.0
Teacher,อ.คณะนิเทศศาสตร์,Chula Business School Library,Literatures,43383.00897435897,138.0
Teacher,อ.คณะนิเทศศาสตร์,Chula Business School Library,Philosophy,86500.82499999998,22.0
Teacher,อ.คณะนิเทศศาสตร์,Communication Arts  Library,Arts and recration,-33505.60833333332,22.0
Teacher,อ.คณะนิเทศศาสตร์,Communication Arts  Library,Book,36987.39020618557,456.0
Teacher,อ.คณะนิเทศศาสตร์,Communication Arts  Library,E Book,24146.20564516128,762.0
Teacher,อ.คณะนิเทศศาสตร์,Communication Arts  Library,E Book for Staff,42802.3,11.0
Teacher,อ.คณะนิเทศศาสตร์,Communication Arts  Library,History and Geography,35007.93013333336,770.0
Teacher,อ.คณะนิเทศศาสตร์,Communication Arts  Library,Languages,41239.41611044894,3876.0
Teacher,อ.คณะนิเทศศาสตร์,Communication Arts  Library,Literatures,55901.20741025639,2858.0
Teacher,อ.คณะนิเทศศาสตร์,Communication Arts  Library,Philosophy,35622.49545454545,5283.0
Teacher,อ.คณะนิเทศศาสตร์,Communication Arts  Library,Religion,36757.75862068965,64.0
Teacher,อ.คณะนิเทศศาสตร์,Communication Arts  Library,Social sciences,42723.51666666667,6.0
Teacher,อ.คณะนิเทศศาสตร์,Communication Arts  Library,Software CD-ROM,86100.06666666668,0.0
Teacher,อ.คณะนิเทศศาสตร์,Communication Arts  Library,Technologies,27997.741666666665,59.0
Teacher,อ.คณะนิเทศศาสตร์,Communication Arts  Library : Reference Collection,Literatures,25008.291666666664,0.0
Teacher,อ.คณะนิเทศศาสตร์,Communication Arts  Library : Research Collection,Book,33801.555333333345,241.0
Teacher,อ.คณะนิเทศศาสตร์,Communication Arts  Library : Research Collection,History and Geography,37235.68999999999,55.0
Teacher,อ.คณะนิเทศศาสตร์,Communication Arts  Library : Research Collection,Languages,21492.877450980395,123.0
Teacher,อ.คณะนิเทศศาสตร์,Communication Arts  Library : Research Collection,Literatures,31067.16785714286,143.0
Teacher,อ.คณะนิเทศศาสตร์,Communication Arts  Library : Research Collection,Philosophy,39557.46538461538,154.0
Teacher,อ.คณะนิเทศศาสตร์,Communication Arts  Library : Thesis,Thesis,9358.925049309668,637.0
Teacher,อ.คณะนิเทศศาสตร์,Dentistry Library,Book,30540.75,1.0
Teacher,อ.คณะนิเทศศาสตร์,Education Library,Book,50469.91666666667,0.0
Teacher,อ.คณะนิเทศศาสตร์,Education Library,E Book,18621.63333333333,4.0
Teacher,อ.คณะนิเทศศาสตร์,Education Library,E Reserve 3,20348.88333333333,0.0
Teacher,อ.คณะนิเทศศาสตร์,Education Library,Fulltext CD-ROM,20348.88333333333,0.0
Teacher,อ.คณะนิเทศศาสตร์,Education Library,History and Geography,27838.48333333333,1.0
Teacher,อ.คณะนิเทศศาสตร์,Education Library,Languages,35551.8425,24.0
Teacher,อ.คณะนิเทศศาสตร์,Education Library,Literatures,39437.944444444445,0.0
Teacher,อ.คณะนิเทศศาสตร์,Education Library,Philosophy,37410.73333333334,1.0
Teacher,อ.คณะนิเทศศาสตร์,Education Library,Religion,28044.226666666673,3.0
Teacher,อ.คณะนิเทศศาสตร์,Education Library,Social sciences,48849.66666666667,12.0
Teacher,อ.คณะนิเทศศาสตร์,Education Library : Bachelor Project,Book,34441.50000000001,0.0
Teacher,อ.คณะนิเทศศาสตร์,Education Library : EDU Chula Collection,Languages,30208.28333333333,0.0
Teacher,อ.คณะนิเทศศาสตร์,Environmental Research Institute Library : Research Collection,Book,29970.02777777778,0.0
Teacher,อ.คณะนิเทศศาสตร์,Fine & Applied Arts Library,E Book,7553.816666666667,0.0
Teacher,อ.คณะนิเทศศาสตร์,Fine & Applied Arts Library,History and Geography,7465.8,8.0
Teacher,อ.คณะนิเทศศาสตร์,Language Institute Library,E Book for Staff,23082.125,4.0
Teacher,อ.คณะนิเทศศาสตร์,Language Institute Library,Languages,31565.86666666667,0.0
Teacher,อ.คณะนิเทศศาสตร์,Language Institute Library,Technologies,31566.16666666667,0.0
Teacher,อ.คณะนิเทศศาสตร์,Law Library,E Book,6979.85,11.0
Teacher,อ.คณะนิเทศศาสตร์,Law Library (3rd Floor),Book,20174.091666666667,4.0
Teacher,อ.คณะนิเทศศาสตร์,Law Library (3rd Floor),Languages,22501.000000000004,8.0
Teacher,อ.คณะนิเทศศาสตร์,Law Library (4th Floor),Book,130549.61666666668,8.0
Teacher,อ.คณะนิเทศศาสตร์,Law Library (4th Floor),E Book,6980.316666666667,22.0
Teacher,อ.คณะนิเทศศาสตร์,Law Library (4th Floor),Languages,29923.71666666667,4.0
Teacher,อ.คณะนิเทศศาสตร์,Political Science Library,Book,33729.683333333334,23.0
Teacher,อ.คณะนิเทศศาสตร์,Political Science Library,E Book,26031.65,2.0
Teacher,อ.คณะนิเทศศาสตร์,Political Science Library,Languages,50385.94583333334,48.0
Teacher,อ.คณะนิเทศศาสตร์,Political Science Library,Literatures,51801.106666666674,4.0
Teacher,อ.คณะนิเทศศาสตร์,Political Science Library,Religion,88121.71666666666,2.0
Teacher,อ.คณะนิเทศศาสตร์,Sasin Library,E Book,39891.66666666666,0.0
Teacher,อ.คณะนิเทศศาสตร์,Sasin Library,History and Geography,29964.7,9.0
Teacher,อ.คณะนิเทศศาสตร์,Sasin Library,Languages,26642.52,6.0
Teacher,อ.คณะนิเทศศาสตร์,Sasin Library,Literatures,30596.149479166663,31.0
Teacher,อ.คณะนิเทศศาสตร์,Sasin Library,Religion,26714.362500000003,3.0
Teacher,อ.คณะนิเทศศาสตร์,Thailand and ASEAN Information Center (6th Floor),Book,29472.989937106933,386.0
Teacher,อ.คณะนิเทศศาสตร์,Thailand and ASEAN Information Center (6th Floor),E Book,28300.397286821713,346.0
Teacher,อ.คณะนิเทศศาสตร์,Thailand and ASEAN Information Center (6th Floor),History and Geography,27646.477777777778,10.0
Teacher,อ.คณะนิเทศศาสตร์,Thailand and ASEAN Information Center (6th Floor),Languages,30637.458333333336,209.0
Teacher,อ.คณะนิเทศศาสตร์,Thailand and ASEAN Information Center (6th Floor),Literatures,19450.25,0.0
Teacher,อ.คณะนิเทศศาสตร์,Thailand and ASEAN Information Center (6th Floor),Philosophy,19868.6,20.0
Teacher,อ.คณะนิเทศศาสตร์,Thailand and ASEAN Information Center (6th Floor),Reserve 3,10246.85,11.0
Teacher,อ.คณะนิเทศศาสตร์,Thailand and ASEAN Information Center (6th Floor),Reserve 7,10246.85,11.0
Teacher,อ.คณะนิเทศศาสตร์,Thailand and ASEAN Information Center (6th Floor),Social sciences,7964.4,6.0
Teacher,อ.คณะนิเทศศาสตร์,Thailand and ASEAN Information Center (6th Floor),Special Collection,38779.11666666667,4.0
Teacher,อ.คณะนิเทศศาสตร์,Thailand and ASEAN Information Center (6th Floor),Technologies,30264.7,8.0
Teacher,อ.คณะนิเทศศาสตร์,Thailand and ASEAN Information Center (6th Floor) : Rarebook Collection,Rare Book,21545.433333333334,8.0
Teacher,อ.คณะนิเทศศาสตร์,Thailand and ASEAN Information Center (6th Floor) : Thesis,E Thesis,30200.17222222223,11.0
Teacher,อ.คณะนิเทศศาสตร์,Thailand and ASEAN Information Center (6th Floor) : Thesis,Languages,9998.633333333333,8.0
Teacher,อ.คณะนิเทศศาสตร์,Thailand and ASEAN Information Center (6th Floor) : Thesis,Thesis,9521.019444444444,60.0
Teacher,อ.คณะพยาบาลศาสตร,Arts Library,E Book,63075.024999999994,8.0
Teacher,อ.คณะพยาบาลศาสตร,Central Library (4th Floor),Arts and recration,8930.883333333333,0.0
Teacher,อ.คณะพยาบาลศาสตร,Central Library (4th Floor),Book,60283.39333333333,13.0
Teacher,อ.คณะพยาบาลศาสตร,Central Library (4th Floor),E Book,40546.23333333333,0.0
Teacher,อ.คณะพยาบาลศาสตร,Central Library (4th Floor),Literatures,52608.910185185174,34.0
Teacher,อ.คณะพยาบาลศาสตร,Central Library (4th Floor),Philosophy,58331.61458333334,18.0
Teacher,อ.คณะพยาบาลศาสตร,Central Library (5th Floor),Book,78574.15000000001,12.0
Teacher,อ.คณะพยาบาลศาสตร,Central Library (5th Floor),Languages,55209.36491228072,18.0
Teacher,อ.คณะพยาบาลศาสตร,Central Library (5th Floor),Religion,46909.811111111114,4.0
Teacher,อ.คณะพยาบาลศาสตร,Central Library (5th Floor),Social sciences,42125.816666666666,4.0
Teacher,อ.คณะพยาบาลศาสตร,Central Library : Stack (Contact Staff),Languages,84775.66666666669,0.0
Teacher,อ.คณะพยาบาลศาสตร,Central Library : Stack (Contact Staff),Literatures,29905.61111111111,0.0
Teacher,อ.คณะพยาบาลศาสตร,Central Library @ Chamchuri 10,Arts and recration,53507.88333333333,4.0
Teacher,อ.คณะพยาบาลศาสตร,Central Library @ Chamchuri 10,Book,46948.84143518517,12.0
Teacher,อ.คณะพยาบาลศาสตร,Central Library @ Chamchuri 10,E Book,51988.48902243585,96.0
Teacher,อ.คณะพยาบาลศาสตร,Central Library @ Chamchuri 10,Languages,40206.043333333335,4.0
Teacher,อ.คณะพยาบาลศาสตร,Central Library @ Chamchuri 10,Literatures,51454.7037878788,1.0
Teacher,อ.คณะพยาบาลศาสตร,Central Library @ Chamchuri 10,Philosophy,68273.94444444445,3.0
Teacher,อ.คณะพยาบาลศาสตร,Central Library @ Chamchuri 10,Religion,79018.06666666668,4.0
Teacher,อ.คณะพยาบาลศาสตร,Central Library @ Chamchuri 10 : Special Collection,Book,40312.708333333336,2.0
Teacher,อ.คณะพยาบาลศาสตร,Central Library @ Chamchuri 10 : Special Collections Science Library : Research Collection,Book,40310.26666666666,2.0
Teacher,อ.คณะพยาบาลศาสตร,Chula Business School Library,Arts and recration,42899.46666666667,1.0
Teacher,อ.คณะพยาบาลศาสตร,College of Public Health Sciences Library,Book,51165.96666666667,0.0
Teacher,อ.คณะพยาบาลศาสตร,College of Public Health Sciences Library,E Book,57153.666666666664,0.0
Teacher,อ.คณะพยาบาลศาสตร,College of Public Health Sciences Library,Languages,24453.55,0.0
Teacher,อ.คณะพยาบาลศาสตร,College of Public Health Sciences Library,Philosophy,84624.5,0.0
Teacher,อ.คณะพยาบาลศาสตร,Communication Arts  Library,Philosophy,19011.733333333334,2.0
Teacher,อ.คณะพยาบาลศาสตร,Education Library,E Book,7522.416666666668,2.0
Teacher,อ.คณะพยาบาลศาสตร,Education Library,Languages,58383.47499999999,0.0
Teacher,อ.คณะพยาบาลศาสตร,Education Library,Literatures,67079.075,0.0
Teacher,อ.คณะพยาบาลศาสตร,Education Library,Philosophy,83255.39166666666,0.0
Teacher,อ.คณะพยาบาลศาสตร,Engineering Library,E Book,66194.24444444444,6.0
Teacher,อ.คณะพยาบาลศาสตร,Medicine Library,Book,40120.066666666666,0.0
Teacher,อ.คณะพยาบาลศาสตร,Medicine Library,E Book,21347.54,6.0
Teacher,อ.คณะพยาบาลศาสตร,Pharmaceutical Sciences Library,Book,33725.916666666664,4.0
Teacher,อ.คณะพยาบาลศาสตร,Pharmaceutical Sciences Library,E Book,73923.925,2.0
Teacher,อ.คณะพยาบาลศาสตร,Political Science Library,E Book,89404.95,0.0
Teacher,อ.คณะพยาบาลศาสตร,Thailand and ASEAN Information Center (6th Floor) : Thesis,E Thesis,14812.716666666667,0.0
Teacher,อ.คณะพาณิชย-บัญชี,Architecture Library (Quiet Zone),Literatures,7521.35,15.0
Teacher,อ.คณะพาณิชย-บัญชี,Arts Library,Book,41840.82636363638,76.0
Teacher,อ.คณะพาณิชย-บัญชี,Arts Library,E Book,42414.23611111111,27.0
Teacher,อ.คณะพาณิชย-บัญชี,Arts Library,Languages,40119.28333333333,15.0
Teacher,อ.คณะพาณิชย-บัญชี,Arts Library,Religion,47605.13333333333,8.0
Teacher,อ.คณะพาณิชย-บัญชี,Arts Library,Social sciences,44690.61666666667,8.0
Teacher,อ.คณะพาณิชย-บัญชี,Arts Library : Foreign Languages Collection,E Book,40357.7,1.0
Teacher,อ.คณะพาณิชย-บัญชี,Arts Library : Stack,Book,47534.61666666667,16.0
Teacher,อ.คณะพาณิชย-บัญชี,Arts Library : Stack,E Book,65683.125,16.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library (4th Floor),Arts and recration,45235.385714285716,17.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library (4th Floor),Book,54223.324269005854,79.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library (4th Floor),E Book,51374.47777777777,15.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library (4th Floor),Literatures,46717.09439775909,653.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library (4th Floor),Philosophy,45502.93015873016,50.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library (4th Floor),Special Collection,25529.016666666666,0.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library (4th Floor),Technologies,26398.141666666666,1.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library (5th Floor),Book,40164.645454545454,30.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library (5th Floor),E Book,35103.72916666667,41.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library (5th Floor),History and Geography,21021.079999999998,10.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library (5th Floor),Languages,46313.01805555557,344.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library (5th Floor),Religion,36563.4601851852,110.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library (5th Floor),Social sciences,43091.01851851851,57.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library (5th Floor),Technologies,14148.016666666665,3.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library : Education Collection,Arts and recration,41433.5,0.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library : Education Collection,E Book,86410.73333333334,0.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library : Juvenile Collection (4th Floor),Book,41914.0,3.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library : Juvenile Collection (4th Floor),E Book,6972.333333333332,3.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library : Juvenile Collection (4th Floor),Languages,39014.61388888889,13.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library : Juvenile Collection (4th Floor),Philosophy,19996.766666666666,3.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library : Reserve Collection (1st Floor),Languages,9435.858333333334,26.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library : Reserve Collection (1st Floor),Literatures,8091.966666666667,18.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library : Stack (Contact Staff),Arts and recration,31025.541666666668,7.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library : Stack (Contact Staff),Book,39002.62098765432,25.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library : Stack (Contact Staff),Languages,41117.18472222222,36.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library : Stack (Contact Staff),Literatures,21101.583333333332,3.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library : Stack (Contact Staff),Philosophy,14830.95,0.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library : Stack (Contact Staff),Religion,15058.266666666668,20.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library : Stack (Contact Staff),Social sciences,38918.7,0.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library : Stack (Contact Staff),Technologies,34789.98333333334,1.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library @ Chamchuri 10,Book,40280.966666666674,10.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library @ Chamchuri 10,E Book,34008.14666666667,87.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library @ Chamchuri 10,E Reserve 7,15928.250000000002,2.0
Teacher,อ.คณะพาณิชย-บัญชี,Central Library @ Chamchuri 10 : Thesis at Stack,Thesis,3035.816666666666,18.0
Teacher,อ.คณะพาณิชย-บัญชี,Chula Business School Library,Arts and recration,351822.8904024767,2673.0
Teacher,อ.คณะพาณิชย-บัญชี,Chula Business School Library,Book,230473.93148148147,265.0
Teacher,อ.คณะพาณิชย-บัญชี,Chula Business School Library,E Book,267488.1713869464,2023.0
Teacher,อ.คณะพาณิชย-บัญชี,Chula Business School Library,E Book for Staff,44186.40416666667,30.0
Teacher,อ.คณะพาณิชย-บัญชี,Chula Business School Library,E Reserve 7,247788.17023809528,46.0
Teacher,อ.คณะพาณิชย-บัญชี,Chula Business School Library,Fulltext CD-ROM,67665.50833333335,0.0
Teacher,อ.คณะพาณิชย-บัญชี,Chula Business School Library,History and Geography,200544.2619047619,92.0
Teacher,อ.คณะพาณิชย-บัญชี,Chula Business School Library,Languages,270424.81942501955,2824.0
Teacher,อ.คณะพาณิชย-บัญชี,Chula Business School Library,Literatures,301160.79759649123,14651.0
Teacher,อ.คณะพาณิชย-บัญชี,Chula Business School Library,Philosophy,305443.80484848435,2815.0
Teacher,อ.คณะพาณิชย-บัญชี,Chula Business School Library,Religion,262433.5597484277,486.0
Teacher,อ.คณะพาณิชย-บัญชี,Chula Business School Library,Software CD-ROM,252967.7973856209,134.0
Teacher,อ.คณะพาณิชย-บัญชี,Chula Business School Library,Technologies,83771.16666666669,8.0
Teacher,อ.คณะพาณิชย-บัญชี,Chula Business School Library : Audio-Visual Collection,Arts and recration,0.06666666666666668,2.0
Teacher,อ.คณะพาณิชย-บัญชี,Chula Business School Library : Audio-Visual Collection,Book,15766.341666666667,16.0
Teacher,อ.คณะพาณิชย-บัญชี,Chula Business School Library : Audio-Visual Collection,E Book,27382.231944444437,45.0
Teacher,อ.คณะพาณิชย-บัญชี,Chula Business School Library : Audio-Visual Collection,E Book for Staff,24537.658333333333,0.0
Teacher,อ.คณะพาณิชย-บัญชี,Chula Business School Library : Audio-Visual Collection,E Reserve 7,3349.883333333333,0.0
Teacher,อ.คณะพาณิชย-บัญชี,Chula Business School Library : Audio-Visual Collection,Fulltext CD-ROM,4875.616666666667,0.0
Teacher,อ.คณะพาณิชย-บัญชี,Chula Business School Library : Audio-Visual Collection,Languages,72081.625,15.0
Teacher,อ.คณะพาณิชย-บัญชี,Chula Business School Library : Audio-Visual Collection,Literatures,52388.4361111111,30.0
Teacher,อ.คณะพาณิชย-บัญชี,Chula Business School Library : Audio-Visual Collection,Software CD-ROM,25277.203571428567,65.0
Teacher,อ.คณะพาณิชย-บัญชี,Chula Business School Library : Reserve Collection,Arts and recration,1421.416666666667,18.0
Teacher,อ.คณะพาณิชย-บัญชี,Chula Business School Library : Reserve Collection,E Book,0.11666666666666667,0.0
Teacher,อ.คณะพาณิชย-บัญชี,Chula Business School Library : Reserve Collection,E Reserve 7,0.11666666666666667,0.0
Teacher,อ.คณะพาณิชย-บัญชี,Chula Business School Library : Reserve Collection,Languages,132660.85333333333,96.0
Teacher,อ.คณะพาณิชย-บัญชี,Chula Business School Library : Reserve Collection,Literatures,155666.71203703704,182.0
Teacher,อ.คณะพาณิชย-บัญชี,Chula Business School Library : Reserve Collection,Philosophy,6299.836666666667,10.0
Teacher,อ.คณะพาณิชย-บัญชี,Chula Business School Library : Reserve Collection,Software CD-ROM,0.11666666666666667,0.0
Teacher,อ.คณะพาณิชย-บัญชี,Chula Business School Library : Special Project,Book,-7306.408333333333,32.0
Teacher,อ.คณะพาณิชย-บัญชี,Chula Business School Library : Special Project,Thesis,13047.214102564101,29.0
Teacher,อ.คณะพาณิชย-บัญชี,Chula Business School Library : Thesis,Thesis,19615.0641025641,7.0
Teacher,อ.คณะพาณิชย-บัญชี,College of Public Health Sciences Library,Book,20872.55,0.0
Teacher,อ.คณะพาณิชย-บัญชี,College of Public Health Sciences Library,E Book,13237.383333333333,1.0
Teacher,อ.คณะพาณิชย-บัญชี,Communication Arts  Library,Languages,24668.166666666664,32.0
Teacher,อ.คณะพาณิชย-บัญชี,Communication Arts  Library,Literatures,20739.596296296295,25.0
Teacher,อ.คณะพาณิชย-บัญชี,Communication Arts  Library,Philosophy,27218.4,18.0
Teacher,อ.คณะพาณิชย-บัญชี,Communication Arts  Library,Religion,19193.405555555557,36.0
Teacher,อ.คณะพาณิชย-บัญชี,Dentistry Library,Book,42473.60833333334,16.0
Teacher,อ.คณะพาณิชย-บัญชี,Dentistry Library,E Book,22501.225000000002,30.0
Teacher,อ.คณะพาณิชย-บัญชี,Economics Library,Book,24160.405555555557,48.0
Teacher,อ.คณะพาณิชย-บัญชี,Economics Library,E Book,50854.10392156863,138.0
Teacher,อ.คณะพาณิชย-บัญชี,Economics Library,Languages,40011.48333333333,8.0
Teacher,อ.คณะพาณิชย-บัญชี,Economics Library,Religion,7597.3166666666675,8.0
Teacher,อ.คณะพาณิชย-บัญชี,Economics Library,Software CD-ROM,43314.3,15.0
Teacher,อ.คณะพาณิชย-บัญชี,Education Library,Book,45915.48333333333,3.0
Teacher,อ.คณะพาณิชย-บัญชี,Education Library,E Book,21572.066666666662,4.0
Teacher,อ.คณะพาณิชย-บัญชี,Education Library,Languages,27491.725,2.0
Teacher,อ.คณะพาณิชย-บัญชี,Education Library,Literatures,32964.53888888889,31.0
Teacher,อ.คณะพาณิชย-บัญชี,Education Library,Philosophy,83848.29999999999,15.0
Teacher,อ.คณะพาณิชย-บัญชี,Education Library,Religion,88979.41111111111,13.0
Teacher,อ.คณะพาณิชย-บัญชี,Education Library : Juvenile Collection,Social sciences,80977.88333333332,8.0
Teacher,อ.คณะพาณิชย-บัญชี,Engineering Library,Book,51846.2,1.0
Teacher,อ.คณะพาณิชย-บัญชี,Engineering Library,E Book,73548.61666666668,15.0
Teacher,อ.คณะพาณิชย-บัญชี,Engineering Library : Stack,Book,48183.95,1.0
Teacher,อ.คณะพาณิชย-บัญชี,Engineering Library : Stack,E Book,44914.56666666666,0.0
Teacher,อ.คณะพาณิชย-บัญชี,Fine & Applied Arts Library,Book,82843.63333333332,0.0
Teacher,อ.คณะพาณิชย-บัญชี,Language Institute Library,E Book for Staff,80595.15,0.0
Teacher,อ.คณะพาณิชย-บัญชี,Language Institute Library,Languages,24511.866666666665,8.0
Teacher,อ.คณะพาณิชย-บัญชี,Language Institute Library,Literatures,14357.316666666668,0.0
Teacher,อ.คณะพาณิชย-บัญชี,Language Institute Library,Technologies,24829.508333333335,13.0
Teacher,อ.คณะพาณิชย-บัญชี,Law Library (3rd Floor),E Book,72421.7,6.0
Teacher,อ.คณะพาณิชย-บัญชี,Law Library (4th Floor),Book,5575.3166666666675,37.0
Teacher,อ.คณะพาณิชย-บัญชี,Law Library (4th Floor),E Book,28450.888888888887,4.0
Teacher,อ.คณะพาณิชย-บัญชี,Law Library (4th Floor),Literatures,42886.15,0.0
Teacher,อ.คณะพาณิชย-บัญชี,Medicine Library,Book,38927.68333333333,1.0
Teacher,อ.คณะพาณิชย-บัญชี,Medicine Library,E Book,19078.016666666666,1.0
Teacher,อ.คณะพาณิชย-บัญชี,Pharmaceutical Sciences Library,Literatures,87203.26666666666,8.0
Teacher,อ.คณะพาณิชย-บัญชี,Political Science Library,Book,47593.8375,34.0
Teacher,อ.คณะพาณิชย-บัญชี,Political Science Library,E Book,55622.962499999994,34.0
Teacher,อ.คณะพาณิชย-บัญชี,Political Science Library,Languages,42456.51296296296,51.0
Teacher,อ.คณะพาณิชย-บัญชี,Political Science Library,Literatures,48704.99285714287,41.0
Teacher,อ.คณะพาณิชย-บัญชี,Political Science Library,Philosophy,43095.833333333336,15.0
Teacher,อ.คณะพาณิชย-บัญชี,Sasin Library,Arts and recration,22902.616666666665,18.0
Teacher,อ.คณะพาณิชย-บัญชี,Sasin Library,E Book,39373.54166666667,2.0
Teacher,อ.คณะพาณิชย-บัญชี,Sasin Library,Languages,34055.467647058824,64.0
Teacher,อ.คณะพาณิชย-บัญชี,Sasin Library,Literatures,23836.55169082126,478.0
Teacher,อ.คณะพาณิชย-บัญชี,Sasin Library,Religion,13865.733333333335,1.0
Teacher,อ.คณะพาณิชย-บัญชี,Sasin Library,Social sciences,20538.074999999997,30.0
Teacher,อ.คณะพาณิชย-บัญชี,Sasin Library : Reserve Collection,E Book,11610.775000000001,0.0
Teacher,อ.คณะพาณิชย-บัญชี,Sasin Library : Reserve Collection,E Reserve 7,40751.676666666666,36.0
Teacher,อ.คณะพาณิชย-บัญชี,Sasin Library : Reserve Collection,Languages,7598.333333333332,0.0
Teacher,อ.คณะพาณิชย-บัญชี,Sasin Library : Reserve Collection,Literatures,11443.783333333333,3.0
Teacher,อ.คณะพาณิชย-บัญชี,Science Library,Arts and recration,15616.3,0.0
Teacher,อ.คณะพาณิชย-บัญชี,Science Library,E Book,23496.92777777778,19.0
Teacher,อ.คณะพาณิชย-บัญชี,Scientific and Technological Research Equipment Centre Library : Government Publication,Special Collection,1615.833333333333,4.0
Teacher,อ.คณะพาณิชย-บัญชี,Thailand and ASEAN Information Center (6th Floor),Book,24004.410416666666,101.0
Teacher,อ.คณะพาณิชย-บัญชี,Thailand and ASEAN Information Center (6th Floor),E Book,31095.28717948718,135.0
Teacher,อ.คณะพาณิชย-บัญชี,Thailand and ASEAN Information Center (6th Floor),History and Geography,47601.66666666666,3.0
Teacher,อ.คณะพาณิชย-บัญชี,Thailand and ASEAN Information Center (6th Floor),Languages,27993.111904761907,23.0
Teacher,อ.คณะพาณิชย-บัญชี,Thailand and ASEAN Information Center (6th Floor) : Thesis,E Thesis,8814.388888888889,24.0
Teacher,อ.คณะพาณิชย-บัญชี,Thailand and ASEAN Information Center (6th Floor) : Thesis,Thesis,5173.041666666667,16.0
